Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
1968,Grenoble,Ice Hockey,"MACHAC, Oldrich",TCH,Men,Ice Hockey,Silver,,
1968,Grenoble,Ice Hockey,"MASOPUST, Karel",TCH,Men,Ice Hockey,Silver,,
1968,Grenoble,Ice Hockey,"NADRCHAL, Vladimir",TCH,Men,Ice Hockey,Silver,,
1968,Grenoble,Ice Hockey,"NEDOMANSKY, Vaclav",TCH,Men,Ice Hockey,Silver,,
1968,Grenoble,Ice Hockey,"POSPISIL, Frantisek",TCH,Men,Ice Hockey,Silver,,
1968,Grenoble,Ice Hockey,"SEVCIK, Frantisek",TCH,Men,Ice Hockey,Silver,,
1968,Grenoble,Ice Hockey,"SUCHY, Jan",TCH,Men,Ice Hockey,Silver,,
1968,Grenoble,Skating,"MASKOVA, Hana",TCH,Women,Individual,Bronze,,
1968,Grenoble,Skiing,"RASKA, Jiri",TCH,Men,K120 Individual (90M),Silver,,
1968,Grenoble,Skiing,"RASKA, Jiri",TCH,Men,K90 Individual (70M),Gold,,
1968,Grenoble,Biathlon,"GUNDARTSEV, Vladimir",URS,Men,20KM,Bronze,,
1968,Grenoble,Biathlon,"TIKHONOV, Aleksandr",URS,Men,20KM,Silver,,
1968,Grenoble,Biathlon,"GUNDARTSEV, Vladimir",URS,Men,4X7.5KM Relay,Gold,,
1968,Grenoble,Biathlon,"MAMATOV, Viktor",URS,Men,4X7.5KM Relay,Gold,,
1968,Grenoble,Biathlon,"PUSANOV, Nikolae",URS,Men,4X7.5KM Relay,Gold,,
1968,Grenoble,Biathlon,"TIKHONOV, Aleksandr",URS,Men,4X7.5KM Relay,Gold,,
1968,Grenoble,Ice Hockey,"ALEKSANDROV, Veniamin",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"BLINOV, Viktor",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"DAVIDOV, Vitali",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"FIRSOV, Anatoli",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"IONOV, Anatoli",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"KONOVALENKO, Viktor",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"KOUSKINE, Viktor",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"MAYOROV, Boris",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"MISHAKOV, Evgeni",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"MOISSEYEV, Yuri",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"POLUPANOV, Viktor",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"RAGULIN, Aleksandr",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"ROMICHEVSKY, Igor",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"STARSHINOV, Viacheslav",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"VIKULOV, Vladimir",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"ZAITZEV, Oleg",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"ZIMIN, Evgeni",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Ice Hockey,"ZINGER, Viktor",URS,Men,Ice Hockey,Gold,,
1968,Grenoble,Skating,"BELOUSOVA, Lyudmila",URS,Women,Pairs,Gold,,
1968,Grenoble,Skating,"PROTOPOPOV, Oleg",URS,Men,Pairs,Gold,,
1968,Grenoble,Skating,"GORELIK, Aleksandr",URS,Men,Pairs,Silver,,
1968,Grenoble,Skating,"ZHUK, Tatyana",URS,Women,Pairs,Silver,,
1968,Grenoble,Skating,"TITOVA, Lyudmila",URS,Women,1000M,Silver,,
1968,Grenoble,Skating,"TITOVA, Lyudmila",URS,Women,500M,Gold,,
1968,Grenoble,Skiing,"ACHKINA, Rita",URS,Women,3X5KM Relay,Bronze,,
1968,Grenoble,Skiing,"KOLCHINA, Alevtina",URS,Women,3X5KM Relay,Bronze,,
1968,Grenoble,Skiing,"KULAKOVA, Galina",URS,Women,3X5KM Relay,Bronze,,
1968,Grenoble,Skiing,"VEDENIN, Vyacheslav",URS,Men,50KM,Silver,,
1968,Grenoble,Skiing,"KOLCHINA, Alevtina",URS,Women,5KM,Bronze,,
1968,Grenoble,Skiing,"KULAKOVA, Galina",URS,Women,5KM,Silver,,
1968,Grenoble,Skiing,"BELOUSOV, Vladimir",URS,Men,K120 Individual (90M),Gold,,
1968,Grenoble,Skating,"WOOD, Timothy",USA,Men,Individual,Silver,,
1968,Grenoble,Skating,"FLEMING, Peggy",USA,Women,Individual,Gold,,
1968,Grenoble,Skating,"HOLUM, Dianne",USA,Women,1000M,Bronze,,
1968,Grenoble,Skating,"MCDERMOTT, Richard",USA,Men,500M,Silver,,
1968,Grenoble,Skating,"FISH, Jennifer",USA,Women,500M,Silver,,
1968,Grenoble,Skating,"HOLUM, Dianne",USA,Women,500M,Silver,,
1968,Grenoble,Skating,"MEYERS, Mary",USA,Women,500M,Silver,,
1972,Sapporo,Skating,"SCHUBA, Beatrix",AUT,Women,Individual,Gold,,
1972,Sapporo,Skiing,"MESSNER, Heinrich",AUT,Men,Downhill,Bronze,,
1972,Sapporo,Skiing,"MOSER-PROLL, Annemarie",AUT,Women,Downhill,Silver,,
1972,Sapporo,Skiing,"DREXEL, Wiltrud",AUT,Women,Giant Slalom,Bronze,,
1972,Sapporo,Skiing,"MOSER-PROLL, Annemarie",AUT,Women,Giant Slalom,Silver,,
1972,Sapporo,Skating,"MAGNUSSEN, Karen",CAN,Women,Individual,Silver,,
1972,Sapporo,Skiing,"FERNANDEZ OCHOA, Francisco",ESP,Men,Slalom,Gold,,
1972,Sapporo,Biathlon,"IKOLA, Heikki",FIN,Men,4X7.5KM Relay,Silver,,
1972,Sapporo,Biathlon,"Re_PPeNEN, Mauri",FIN,Men,4X7.5KM Relay,Silver,,
1972,Sapporo,Biathlon,"SAIRA, Esko",FIN,Men,4X7.5KM Relay,Silver,,
1972,Sapporo,Biathlon,"SUUTARINEN, Juhani",FIN,Men,4X7.5KM Relay,Silver,,
1972,Sapporo,Skiing,"KAJOSMAA, Marjatta",FIN,Women,10KM,Bronze,,
1972,Sapporo,Skiing,"KAJOSMAA, Marjatta",FIN,Women,3X5KM Relay,Silver,,
1972,Sapporo,Skiing,"RIIHIVUORI, Hilkka",FIN,Women,3X5KM Relay,Silver,,
1972,Sapporo,Skiing,"TAKALO, Helena",FIN,Women,3X5KM Relay,Silver,,
1972,Sapporo,Skiing,"KAJOSMAA, Marjatta",FIN,Women,5KM,Silver,,
1972,Sapporo,Skiing,"MIETTINEN, Rauno",FIN,Men,Individual,Silver,,
1972,Sapporo,Skating,"PERA, Patrick",FRA,Men,Individual,Bronze,,
1972,Sapporo,Skiing,"STEURER, Florence",FRA,Women,Slalom,Bronze,,
1972,Sapporo,Skiing,"DEBERNARD, Danieele",FRA,Women,Slalom,Silver,,
1972,Sapporo,Bobsleigh,"GAISREITER, Stefan",FRG,Men,Four-Man,Bronze,,
1972,Sapporo,Bobsleigh,"STEINBAUER, Walter",FRG,Men,Four-Man,Bronze,,
1972,Sapporo,Bobsleigh,"UTZSCHNEIDER, Peter",FRG,Men,Four-Man,Bronze,,
1972,Sapporo,Bobsleigh,"ZIMMERER, Wolfgang",FRG,Men,Four-Man,Bronze,,
1972,Sapporo,Bobsleigh,"UTZSCHNEIDER, Peter",FRG,Men,Two-Man,Gold,,
1972,Sapporo,Bobsleigh,"ZIMMERER, Wolfgang",FRG,Men,Two-Man,Gold,,
1972,Sapporo,Bobsleigh,"BADER, Pepi",FRG,Men,Two-Man,Silver,,
1972,Sapporo,Bobsleigh,"FLOTH, Horst",FRG,Men,Two-Man,Silver,,
1972,Sapporo,Skating,"HOLZNER-GAWENUS, Monika",FRG,Women,1000M,Gold,,
1972,Sapporo,Skating,"KELLER, Erhard",FRG,Men,500M,Gold,,
1972,Sapporo,Biathlon,"KNAUTHE, H-Joerg",GDR,Men,20KM,Silver,,
1972,Sapporo,Biathlon,"KNAUTHE, H-Joerg",GDR,Men,4X7.5KM Relay,Bronze,,
1972,Sapporo,Biathlon,"KOSCHKA, Horst",GDR,Men,4X7.5KM Relay,Bronze,,
1972,Sapporo,Biathlon,"MEISCHNER, Joachim",GDR,Men,4X7.5KM Relay,Bronze,,
1972,Sapporo,Biathlon,"SPEER, Dieter",GDR,Men,4X7.5KM Relay,Bronze,,
1972,Sapporo,Luge,"BONSACK, Klaus",GDR,Men,Doubles,Bronze,,
1972,Sapporo,Luge,"FIEDLER, Wolfram",GDR,Men,Doubles,Bronze,,
1972,Sapporo,Luge,"BREDOW, Reinhard",GDR,Men,Doubles,Gold,,
1972,Sapporo,Luge,"He_RNLEIN, Horst",GDR,Men,Doubles,Gold,,
1972,Sapporo,Luge,"FIEDLER, Wolfram",GDR,Men,Singles,Bronze,,
1972,Sapporo,Luge,"SCHEIDEL, Wolfgang",GDR,Men,Singles,Gold,,
1972,Sapporo,Luge,"EHRIG, Harald",GDR,Men,Singles,Silver,,
1972,Sapporo,Luge,"SCHUMANN, Margit",GDR,Women,Singles,Bronze,,
1972,Sapporo,Luge,"MeeLLER, Anna-Maria",GDR,Women,Singles,Gold,,
1972,Sapporo,Luge,"ReeHROLD, Ute",GDR,Women,Singles,Silver,,
1972,Sapporo,Skating,"GROSS, Manuela",GDR,Women,Pairs,Bronze,,
1972,Sapporo,Skating,"KAGELMANN, Uwe",GDR,Men,Pairs,Bronze,,
1972,Sapporo,Skiing,"LUCK, Karl-Heinz",GDR,Men,Individual,Bronze,,
1972,Sapporo,Skiing,"WEHLING, Ulrich",GDR,Men,Individual,Gold,,
1972,Sapporo,Skiing,"SCHMIDT, Rainer",GDR,Men,K120 Individual (90M),Bronze,,
1972,Sapporo,Bobsleigh,"BONICHON, Gianni",ITA,Men,Four-Man,Silver,,
1972,Sapporo,Bobsleigh,"DAL FABBRO, Corrado",ITA,Men,Four-Man,Silver,,
1972,Sapporo,Bobsleigh,"DE ZORDO, Nevio",ITA,Men,Four-Man,Silver,,
1972,Sapporo,Bobsleigh,"FRASSINELLI, Adriano",ITA,Men,Four-Man,Silver,,
1972,Sapporo,Luge,"HILDGARTNER, Paul",ITA,Men,Doubles,Gold,,
1972,Sapporo,Luge,"PLAIKNER, Walter",ITA,Men,Doubles,Gold,,
1972,Sapporo,Skiing,"THe_NI, Gustavo",ITA,Men,Giant Slalom,Gold,,
1972,Sapporo,Skiing,"THe_NI, Rolando",ITA,Men,Slalom,Bronze,,
1972,Sapporo,Skiing,"THe_NI, Gustavo",ITA,Men,Slalom,Silver,,
1972,Sapporo,Skiing,"AOCHI, Seiji",JPN,Men,K90 Individual (70M),Bronze,,
1972,Sapporo,Skiing,"KASAYA, Yukio",JPN,Men,K90 Individual (70M),Gold,,
1972,Sapporo,Skiing,"KONNO, Akitsugu",JPN,Men,K90 Individual (70M),Silver,,
1972,Sapporo,Skating,"SCHENK, Ard",NED,Men,10000M,Gold,,
1972,Sapporo,Skating,"VERKERK, Cornelis",NED,Men,10000M,Silver,,
1972,Sapporo,Skating,"DEELSTRA, Atje",NED,Women,1000M,Silver,,
1972,Sapporo,Skating,"SCHENK, Ard",NED,Men,1500M,Gold,,
1972,Sapporo,Skating,"DEELSTRA, Atje",NED,Women,1500M,Bronze,,
1972,Sapporo,Skating,"KAISER, Christina",NED,Women,1500M,Silver,,
1972,Sapporo,Skating,"DEELSTRA, Atje",NED,Women,3000M,Bronze,,
1972,Sapporo,Skating,"KAISER, Christina",NED,Women,3000M,Gold,,
1972,Sapporo,Skating,"SCHENK, Ard",NED,Men,5000M,Gold,,
1972,Sapporo,Biathlon,"SOLBERG, Magnar",NOR,Men,20KM,Gold,,
1972,Sapporo,Skating,"STENSEN, Sten",NOR,Men,10000M,Bronze,,
1972,Sapporo,Skating,"GRe_NVOLD, Roar",NOR,Men,1500M,Silver,,
1972,Sapporo,Skating,"STENSEN, Sten",NOR,Men,5000M,Bronze,,
1972,Sapporo,Skating,"GRe_NVOLD, Roar",NOR,Men,5000M,Silver,,
1972,Sapporo,Skiing,"FORMO, Ivar",NOR,Men,15KM,Bronze,,
1972,Sapporo,Skiing,"HARVIKEN, Johs",NOR,Men,30KM Mass Start,Bronze,,
1972,Sapporo,Skiing,"TYLDUM, Paal",NOR,Men,30KM Mass Start,Silver,,
1972,Sapporo,Skiing,"AUFLES, Inger",NOR,Women,3X5KM Relay,Bronze,,
1972,Sapporo,Skiing,"DAHL, Aslaug",NOR,Women,3X5KM Relay,Bronze,,
1972,Sapporo,Skiing,"Me_RDRE, Berit",NOR,Women,3X5KM Relay,Bronze,,
1972,Sapporo,Skiing,"BRAA, Oddvar",NOR,Men,4X10KM Relay,Silver,,
1972,Sapporo,Skiing,"FORMO, Ivar",NOR,Men,4X10KM Relay,Silver,,
1972,Sapporo,Skiing,"HARVIKEN, Johs",NOR,Men,4X10KM Relay,Silver,,
1972,Sapporo,Skiing,"TYLDUM, Paal",NOR,Men,4X10KM Relay,Silver,,
1972,Sapporo,Skiing,"TYLDUM, Paal",NOR,Men,50KM,Gold,,
1972,Sapporo,Skiing,"MYRMO, Magne",NOR,Men,50KM,Silver,,
1972,Sapporo,Skiing,"FORTUNA, Wojciech",POL,Men,K120 Individual (90M),Gold,,
1972,Sapporo,Bobsleigh,"CAMICHEL, Werner",SUI,Men,Four-Man,Gold,,
1972,Sapporo,Bobsleigh,"HUBACHER, Edy",SUI,Men,Four-Man,Gold,,
1972,Sapporo,Bobsleigh,"LEUTENEGGER, Hans",SUI,Men,Four-Man,Gold,,
1972,Sapporo,Bobsleigh,"WICKI, Jean",SUI,Men,Four-Man,Gold,,
1972,Sapporo,Bobsleigh,"HUBACHER, Edy",SUI,Men,Two-Man,Bronze,,
1972,Sapporo,Bobsleigh,"WICKI, Jean",SUI,Men,Two-Man,Bronze,,
1972,Sapporo,Skiing,"RUSSI, Bernhard",SUI,Men,Downhill,Gold,,
1972,Sapporo,Skiing,"COLLOMBIN, Roland",SUI,Men,Downhill,Silver,,
1972,Sapporo,Skiing,"NADIG, Marie-Theres",SUI,Women,Downhill,Gold,,
1972,Sapporo,Skiing,"MATTLE, Werner",SUI,Men,Giant Slalom,Bronze,,
1972,Sapporo,Skiing,"BRUGGMANN, Edmund",SUI,Men,Giant Slalom,Silver,,
1972,Sapporo,Skiing,"NADIG, Marie-Theres",SUI,Women,Giant Slalom,Gold,,
1972,Sapporo,Skiing,"GIGER, Albert",SUI,Men,4X10KM Relay,Bronze,,
1972,Sapporo,Skiing,"HAUSER, Eduard",SUI,Men,4X10KM Relay,Bronze,,
1972,Sapporo,Skiing,"KeLIN, Alfred",SUI,Men,4X10KM Relay,Bronze,,
1972,Sapporo,Skiing,"KeLIN, Alois",SUI,Men,4X10KM Relay,Bronze,,
1972,Sapporo,Skiing,"STEINER, Walter",SUI,Men,K120 Individual (90M),Silver,,
1972,Sapporo,Biathlon,"ARWIDSON, Lars-Ge_ran",SWE,Men,20KM,Bronze,,
1972,Sapporo,Skating,"CLAESSON, Ge_ran",SWE,Men,1500M,Bronze,,
1972,Sapporo,Skating,"Be_RJES, Hasse",SWE,Men,500M,Silver,,
1972,Sapporo,Skiing,"LUNDBeCK, Sven-Aake",SWE,Men,15KM,Gold,,
1972,Sapporo,Ice Hockey,"BEDNAR, Vladimir",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"CERNY, Josef",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"DZURILLA, Vladimir",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"FARDA, Richard",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"HLINKA, Ivan",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"HOLECEK, Jiri",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"HOLIK, Jaroslav",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"HOLIK, Jiri",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"HORESOVSKY, Josef",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"KOCHTA, Jiri",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"MACHAC, Oldrich",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"MARTINEC, Vladimir",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"NEDOMANSKY, Vaclav",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"NOVAK, Eduard",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"POSPISIL, Frantisek",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"STASTNY, Bohuslav",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"TAJCNAR, Rudolf",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Ice Hockey,"VOHRALIK, Karel",TCH,Men,Ice Hockey,Bronze,,
1972,Sapporo,Skating,"NEPELA, Ondrej",TCH,Men,Individual,Gold,,
1972,Sapporo,Skiing,"SIKOLOVA, Helena",TCH,Women,5KM,Bronze,,
1972,Sapporo,Biathlon,"BIAKOV, Ivan",URS,Men,4X7.5KM Relay,Gold,,
1972,Sapporo,Biathlon,"MAMATOV, Viktor",URS,Men,4X7.5KM Relay,Gold,,
1972,Sapporo,Biathlon,"SAFINE, Rinnat",URS,Men,4X7.5KM Relay,Gold,,
1972,Sapporo,Biathlon,"TIKHONOV, Aleksandr",URS,Men,4X7.5KM Relay,Gold,,
1972,Sapporo,Ice Hockey,"BLINOV, Yuri",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"DAVIDOV, Vitali",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"FIRSOV, Anatoli",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"KHARLAMOV, Valery",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"KOUSKINE, Viktor",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"LUTCHENKO, Vladimir",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"MALTSEV, Aleksandr",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"MIKHAYLOV, Boris",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"MISHAKOV, Evgeni",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"PACHKOV, Aleksandr",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"PETROV, Vladimir",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"RAGULIN, Aleksandr",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"ROMICHEVSKY, Igor",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"SHADRIN, Vladimir",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"TRETYAK, Vladislav",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"TSYGANKOV, Gennady",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"VASILYEV, Valery",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"VIKULOV, Vladimir",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"YAKUSHEV, Aleksandr",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Ice Hockey,"ZIMIN, Evgeni",URS,Men,Ice Hockey,Gold,,
1972,Sapporo,Skating,"CHETVERUKHIN, Sergey",URS,Men,Individual,Silver,,
1972,Sapporo,Skating,"RODNINA, Irina",URS,Women,Pairs,Gold,,
1972,Sapporo,Skating,"ULANOV, Aleksey",URS,Men,Pairs,Gold,,
1972,Sapporo,Skating,"SMIRNOVA, Lyudmila",URS,Women,Pairs,Silver,,
1972,Sapporo,Skating,"SURAYKIN, Andrey",URS,Men,Pairs,Silver,,
1972,Sapporo,Skating,"MURATOV, Valery",URS,Men,500M,Bronze,,
1972,Sapporo,Skating,"TITOVA, Lyudmila",URS,Women,500M,Bronze,,
1972,Sapporo,Skating,"KRASNOVA, Vera",URS,Women,500M,Silver,,
1972,Sapporo,Skiing,"KULAKOVA, Galina",URS,Women,10KM,Gold,,
1972,Sapporo,Skiing,"OLYUNINA, Alevtina",URS,Women,10KM,Silver,,
1972,Sapporo,Skiing,"SIMASHEV, Fyodor",URS,Men,15KM,Silver,,
1972,Sapporo,Skiing,"VEDENIN, Vyacheslav",URS,Men,30KM Mass Start,Gold,,
1972,Sapporo,Skiing,"KULAKOVA, Galina",URS,Women,3X5KM Relay,Gold,,
1972,Sapporo,Skiing,"MUKHACHEVA, Lubov",URS,Women,3X5KM Relay,Gold,,
1972,Sapporo,Skiing,"OLYUNINA, Alevtina",URS,Women,3X5KM Relay,Gold,,
1972,Sapporo,Skiing,"SIMASHEV, Fyodor",URS,Men,4X10KM Relay,Gold,,
1972,Sapporo,Skiing,"SKOBOV, Yuri",URS,Men,4X10KM Relay,Gold,,
1972,Sapporo,Skiing,"VEDENIN, Vyacheslav",URS,Men,4X10KM Relay,Gold,,
1972,Sapporo,Skiing,"VORONKOV, Vladimir",URS,Men,4X10KM Relay,Gold,,
1972,Sapporo,Skiing,"VEDENIN, Vyacheslav",URS,Men,50KM,Bronze,,
1972,Sapporo,Skiing,"KULAKOVA, Galina",URS,Women,5KM,Gold,,
1972,Sapporo,Ice Hockey,"AHEARN, Kevin Joseph",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"BOUCHA, Henry",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"BROWN, Charles Erwin",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"CHRISTIANSEN, Keith",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"CURRAN, Michael",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"FTOREK, Robbie",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"HOWE, Mark",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"HYMANSON, Jeffrey",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"IRVING, Stuart",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"MCELMURY, James",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"MCGLYNN, Richard",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"MELLOR, Thomas",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"NeSLUND, Ronald",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"OLDS, Walter",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"SANDERS, Franklynn",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"SARNER, Craig",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"SEARS, Peter",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Ice Hockey,"SHEEHY, Timothy",USA,Men,Ice Hockey,Silver,,
1972,Sapporo,Skating,"LYNN, Janet",USA,Women,Individual,Bronze,,
1972,Sapporo,Skating,"HENNING, Anne",USA,Women,1000M,Bronze,,
1972,Sapporo,Skating,"HOLUM, Dianne",USA,Women,1500M,Gold,,
1972,Sapporo,Skating,"HOLUM, Dianne",USA,Women,3000M,Silver,,
1972,Sapporo,Skating,"HENNING, Anne",USA,Women,500M,Gold,,
1972,Sapporo,Skiing,"CORROCK, Susan",USA,Women,Downhill,Bronze,,
1972,Sapporo,Skiing,"COCHRAN, Barbara",USA,Women,Slalom,Gold,,
1976,Innsbruck,Luge,"SCHACHNER, Franz",AUT,Men,Doubles,Bronze,,
1976,Innsbruck,Luge,"SCHMID, Rudolf",AUT,Men,Doubles,Bronze,,
1976,Innsbruck,Skiing,"KLAMMER, Franz",AUT,Men,Downhill,Gold,,
1976,Innsbruck,Skiing,"TOTSCHNIGG, Brigitte",AUT,Women,Downhill,Silver,,
1976,Innsbruck,Skiing,"SCHNABL, Karl",AUT,Men,K120 Individual (90M),Gold,,
1976,Innsbruck,Skiing,"INNAUER, Anton",AUT,Men,K120 Individual (90M),Silver,,
1976,Innsbruck,Skiing,"SCHNABL, Karl",AUT,Men,K90 Individual (70M),Bronze,,
1976,Innsbruck,Skating,"CRANSTON, Toller",CAN,Men,Individual,Bronze,,
1976,Innsbruck,Skating,"PRIESTNER, Cathy",CAN,Women,500M,Silver,,
1976,Innsbruck,Skiing,"KREINER, Kathy",CAN,Women,Giant Slalom,Gold,,
1976,Innsbruck,Biathlon,"IKOLA, Heikki",FIN,Men,20KM,Silver,,
1976,Innsbruck,Biathlon,"FLe_JT, Henrik",FIN,Men,4X7.5KM Relay,Silver,,
1976,Innsbruck,Biathlon,"IKOLA, Heikki",FIN,Men,4X7.5KM Relay,Silver,,
1976,Innsbruck,Biathlon,"SAIRA, Esko",FIN,Men,4X7.5KM Relay,Silver,,
1976,Innsbruck,Biathlon,"SUUTARINEN, Juhani",FIN,Men,4X7.5KM Relay,Silver,,
1976,Innsbruck,Skiing,"TAKALO, Helena",FIN,Women,10KM,Silver,,
1976,Innsbruck,Skiing,"KOIVISTO, Arto",FIN,Men,15KM,Bronze,,
1976,Innsbruck,Skiing,"KOIVISTO, Arto",FIN,Men,4X10KM Relay,Gold,,
1976,Innsbruck,Skiing,"MIETO, Juha",FIN,Men,4X10KM Relay,Gold,,
1976,Innsbruck,Skiing,"PITKeNEN, Matti",FIN,Men,4X10KM Relay,Gold,,
1976,Innsbruck,Skiing,"TEURAJeRVI, Pertti",FIN,Men,4X10KM Relay,Gold,,
1976,Innsbruck,Skiing,"KAJOSMAA, Marjatta",FIN,Women,4X5KM Relay,Silver,,
1976,Innsbruck,Skiing,"RIIHIVUORI, Hilkka",FIN,Women,4X5KM Relay,Silver,,
1976,Innsbruck,Skiing,"SUIKHONEN, Liisa",FIN,Women,4X5KM Relay,Silver,,
1976,Innsbruck,Skiing,"TAKALO, Helena",FIN,Women,4X5KM Relay,Silver,,
1976,Innsbruck,Skiing,"TAKALO, Helena",FIN,Women,5KM,Gold,,
1976,Innsbruck,Skiing,"DEBERNARD, Danieele",FRA,Women,Giant Slalom,Bronze,,
1976,Innsbruck,Bobsleigh,"BITTNER, Bodo",FRG,Men,Four-Man,Bronze,,
1976,Innsbruck,Bobsleigh,"SCHUMANN, Manfred",FRG,Men,Four-Man,Bronze,,
1976,Innsbruck,Bobsleigh,"UTZSCHNEIDER, Peter",FRG,Men,Four-Man,Bronze,,
1976,Innsbruck,Bobsleigh,"ZIMMERER, Wolfgang",FRG,Men,Four-Man,Bronze,,
1976,Innsbruck,Bobsleigh,"SCHUMANN, Manfred",FRG,Men,Two-Man,Silver,,
1976,Innsbruck,Bobsleigh,"ZIMMERER, Wolfgang",FRG,Men,Two-Man,Silver,,
1976,Innsbruck,Ice Hockey,"AUHUBER, Klaus",FRG,Men,Ice Hockey,Bronze,,
1976,Innsbruck,Ice Hockey,"BERNDANER, Ignaz",FRG,Men,Ice Hockey,Bronze,,
